,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
7031,7031,7031,52903,2020-06-30 03:14:23.950000,False,False,,True,18.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-19_1102.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7032,7032,7032,52904,2020-06-30 03:19:11.950000,False,False,,True,7401.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-23_1103.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7033,7033,7033,52905,2020-06-30 03:23:59.950000,False,True,13216.0,True,55.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-28_1104.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7034,7034,7034,52906,2020-06-30 03:28:47.950000,False,True,1774.0,True,12460.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-33_1105.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7035,7035,7035,52907,2020-06-30 03:33:35.950000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-38_1106.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7036,7036,7036,52908,2020-06-30 03:38:23.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-43_1107.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7037,7037,7037,52909,2020-06-30 03:43:11.950000,False,True,5855.0,True,14051.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-47_1108.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7038,7038,7038,52910,2020-06-30 03:47:59.950000,False,False,,True,6257.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-52_1109.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7039,7039,7039,52911,2020-06-30 03:52:47.950000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-03-57_1110.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7040,7040,7040,52912,2020-06-30 03:57:35.950000,False,True,2399.0,True,9370.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-02_1111.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7041,7041,7041,52913,2020-06-30 04:02:23.950000,False,True,1851.0,True,8953.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-07_1112.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7042,7042,7042,52914,2020-06-30 04:07:11.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-11_1113.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7043,7043,7043,52915,2020-06-30 04:11:59.950000,False,False,,True,2426.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-16_1114.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7044,7044,7044,52916,2020-06-30 04:16:47.950000,False,False,,True,805.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-21_1115.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7045,7045,7045,52917,2020-06-30 04:21:35.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-26_1116.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7046,7046,7046,52918,2020-06-30 04:26:23.950000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-31_1117.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7047,7047,7047,52919,2020-06-30 04:31:11.950000,False,False,,True,5705.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-35_1118.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7048,7048,7048,52920,2020-06-30 04:35:59.950000,False,False,,True,1826.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-40_1119.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7049,7049,7049,52921,2020-06-30 04:40:47.950000,False,False,,True,303.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-45_1120.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7050,7050,7050,52922,2020-06-30 04:45:35.950000,False,False,,True,1.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-50_1121.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7051,7051,7051,52923,2020-06-30 04:50:23.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-55_1122.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7052,7052,7052,52924,2020-06-30 04:55:11.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-04-59_1123.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7053,7053,7053,52925,2020-06-30 04:59:59.950000,False,False,,True,1259.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-04_1124.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7054,7054,7054,52926,2020-06-30 05:04:47.950000,False,False,,True,59.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-09_1125.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7055,7055,7055,52927,2020-06-30 05:09:35.950000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-14_1126.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7056,7056,7056,52928,2020-06-30 05:14:23.950000,False,True,4507.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-19_1127.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7057,7057,7057,52929,2020-06-30 05:19:11.950000,False,False,,True,238.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-23_1128.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7058,7058,7058,52930,2020-06-30 05:23:59.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-28_1129.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7059,7059,7059,52931,2020-06-30 05:28:47.950000,False,False,,True,3255.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-33_1130.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7060,7060,7060,52932,2020-06-30 05:33:35.950000,False,False,,True,1222.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-38_1131.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7061,7061,7061,52933,2020-06-30 05:38:23.950000,False,False,,True,1353.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-43_1132.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7062,7062,7062,52934,2020-06-30 05:43:11.950000,False,False,,True,424.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-47_1133.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7063,7063,7063,52935,2020-06-30 05:47:59.950000,False,False,,True,70.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-52_1134.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7064,7064,7064,52936,2020-06-30 05:52:47.950000,False,True,14311.0,True,0.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-05-57_1135.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7065,7065,7065,52937,2020-06-30 05:57:35.950000,False,True,3030.0,True,495.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-02_1136.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7066,7066,7066,52938,2020-06-30 06:02:23.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-07_1137.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7067,7067,7067,52939,2020-06-30 06:07:11.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-11_1138.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7068,7068,7068,52940,2020-06-30 06:11:59.950000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-16_1139.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7069,7069,7069,52941,2020-06-30 06:16:47.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-21_1140.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7070,7070,7070,52942,2020-06-30 06:21:35.950000,False,True,5261.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-26_1141.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7071,7071,7071,52943,2020-06-30 06:26:23.950000,False,True,51.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-31_1142.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7072,7072,7072,52944,2020-06-30 06:31:11.950000,False,True,10189.0,True,7884.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-35_1143.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7073,7073,7073,52945,2020-06-30 06:35:59.950000,False,True,11297.0,True,7682.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-40_1144.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7074,7074,7074,52946,2020-06-30 06:40:47.950000,False,True,1655.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-45_1145.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7075,7075,7075,52947,2020-06-30 06:45:35.950000,False,True,109.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-50_1146.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7076,7076,7076,52948,2020-06-30 06:50:23.950000,False,True,937.0,True,2368.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-55_1147.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7077,7077,7077,52949,2020-06-30 06:55:11.950000,False,False,,True,357.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-06-59_1148.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7078,7078,7078,52950,2020-06-30 06:59:59.950000,False,True,10641.0,True,17478.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-04_1149.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7079,7079,7079,52951,2020-06-30 07:04:47.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-09_1150.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7080,7080,7080,52952,2020-06-30 07:09:35.950000,False,False,,True,1509.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-14_1151.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7081,7081,7081,52953,2020-06-30 07:14:23.950000,False,False,,True,9551.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-19_1152.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7082,7082,7082,52954,2020-06-30 07:19:11.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-23_1153.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7083,7083,7083,52955,2020-06-30 07:23:59.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-28_1154.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7084,7084,7084,52956,2020-06-30 07:28:47.950000,False,False,,True,2218.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-33_1155.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7085,7085,7085,52957,2020-06-30 07:33:35.950000,False,True,11484.0,True,12461.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-38_1156.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7086,7086,7086,52958,2020-06-30 07:38:23.950000,False,True,9122.0,True,66.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-43_1157.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7087,7087,7087,52959,2020-06-30 07:43:11.950000,False,False,,True,14084.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-47_1158.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7088,7088,7088,52960,2020-06-30 07:47:59.950000,False,True,4305.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-52_1159.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7089,7089,7089,52961,2020-06-30 07:52:47.950000,False,True,10182.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-07-57_1160.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7090,7090,7090,52962,2020-06-30 07:57:35.950000,False,False,,True,8768.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-02_1161.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7091,7091,7091,52963,2020-06-30 08:02:23.950000,False,False,,True,5353.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-07_1162.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7092,7092,7092,52964,2020-06-30 08:07:11.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-11_1163.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7093,7093,7093,52965,2020-06-30 08:11:59.950000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-16_1164.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7094,7094,7094,52966,2020-06-30 08:16:47.950000,False,True,16980.0,True,4626.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-21_1165.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7095,7095,7095,52967,2020-06-30 08:21:35.950000,False,True,216.0,True,1739.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-26_1166.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7096,7096,7096,52968,2020-06-30 08:26:23.950000,False,True,1184.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-31_1167.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7097,7097,7097,52969,2020-06-30 08:31:11.950000,False,True,1491.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-35_1168.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7098,7098,7098,52970,2020-06-30 08:35:59.950000,False,False,,True,16766.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-40_1169.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7099,7099,7099,52971,2020-06-30 08:40:47.950000,False,True,10576.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-45_1170.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7100,7100,7100,52972,2020-06-30 08:45:35.950000,False,True,10416.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-50_1171.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7101,7101,7101,52973,2020-06-30 08:50:23.950000,False,True,6432.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-55_1172.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7102,7102,7102,52974,2020-06-30 08:55:11.950000,False,True,534.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-08-59_1173.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7103,7103,7103,52975,2020-06-30 08:59:59.950000,False,True,1903.0,True,697.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-04_1174.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7104,7104,7104,52976,2020-06-30 09:04:47.950000,False,False,,True,12172.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-09_1175.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7105,7105,7105,52977,2020-06-30 09:09:35.950000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-14_1176.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7106,7106,7106,52978,2020-06-30 09:14:23.950000,False,True,3868.0,True,16947.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-19_1177.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7107,7107,7107,52979,2020-06-30 09:19:11.950000,False,True,9974.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-23_1178.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7108,7108,7108,52980,2020-06-30 09:23:59.950000,False,True,2589.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-28_1179.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7109,7109,7109,52981,2020-06-30 09:28:47.950000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-33_1180.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7110,7110,7110,52982,2020-06-30 09:33:35.950000,False,True,161.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-38_1181.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7111,7111,7111,52983,2020-06-30 09:38:23.950000,False,True,114.0,True,13743.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-43_1182.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7112,7112,7112,52984,2020-06-30 09:43:11.950000,False,True,759.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-47_1183.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7113,7113,7113,52985,2020-06-30 09:47:59.950000,False,True,11614.0,True,13257.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-52_1184.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7114,7114,7114,52986,2020-06-30 09:52:47.950000,False,True,645.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-09-57_1185.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7115,7115,7115,52987,2020-06-30 09:57:35.950000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-02_1186.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7116,7116,7116,52988,2020-06-30 10:02:23.950000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-07_1187.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7117,7117,7117,52989,2020-06-30 10:07:11.950000,False,True,262.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-11_1188.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7118,7118,7118,52990,2020-06-30 10:11:59.950000,False,True,691.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-16_1189.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7119,7119,7119,52991,2020-06-30 10:16:47.950000,False,True,1870.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-21_1190.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7120,7120,7120,52992,2020-06-30 10:21:35.950000,False,True,143.0,True,4551.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-26_1191.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
7121,7121,7121,52993,2020-06-30 10:26:23.950000,False,False,,True,824.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-30-10-31_1192.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
